id,tweet,airline_name,airline_sentiment
681455139,@SouthwestAir quick question: let's say I book a flight (I did so) and you then drop the price. Do I get the cheaper rate?,Southwest,neutral
681455141,@SouthwestAir bags fly free..just not to where you're going.,Southwest,negative
681455142,@SouthwestAir 2 hrs to put a tag on my bag sayin it should go to greenville instead of Raleigh?! ARE YOU KIDDING ME?!,Southwest,negative
681455143,"@SouthwestAir Disappointed in the FAA ""regulation"" you have 2 furnish proof of age 4 toddler. Thx for the unnecessary headache. #flyUnited",Southwest,negative
681455144,@SouthwestAir I love you Southwest. I accept all your flight attendants and their many talents always! #flySWA,Southwest,positive
681455146,"@SouthwestAir 9 hrs in Baltimore, still not going to get my baggage to greenville w me. This is just unbelievable.",Southwest,negative
681455148,@SouthwestAir baggage claim has already changed 2x...most recent had 3 bags come out and then stop...claim team has no idea what's going on,Southwest,negative
681455150,@SouthwestAir Flight 3336 - why do multiple tracking sites have more up to date info than SWA's app and website?,Southwest,negative
681455151,@SouthwestAir @PoteetTJ had to fly @Delta MCO-&gt;CMH for $400 b/c we cldnt reach SWA to reroute SWA 3104 Cancelled Flightlation. Voucher wld help.,Southwest,negative
681455152,@SouthwestAir you are the worst airline. Congrats!!,Southwest,negative
681455153,"@SouthwestAir Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",Southwest,neutral
681455155,@SouthwestAir now our pilots timed out...#getmeoutofhere,Southwest,negative
681455156,@SouthwestAir Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ,Southwest,positive
681455157,@SouthwestAir my rating for Southwest -9 on s scale of 1 to 10,Southwest,negative
681455158,@SouthwestAir we are trying to fly back from Orlando to BWI. The website has crashed and no one answered the phone. #HELP,Southwest,negative
681455160,@southwestair please help us check in... i never expected you to make travel painful... just like the rest all of a sudden...#intlcheckin#,Southwest,negative
681455161,@SouthwestAir can't fly in precipitation and @Delta has planes that don't work after 5. 3rd airline had better be a charm tomorrow.,Southwest,negative
681455162,"@SouthwestAir went to front restroom on plane, on sink sign that said no water, use hand sanitizer. First time I've ever seen that. GROSS!",Southwest,negative
681455163,@SouthwestAir wifi on my plane but I gotta pay for it? Help your broke homegirl out___δι___±,Southwest,negative
681455164,@SouthwestAir yep after two hours and thirty minutes,Southwest,negative
681455165,@SouthwestAir hey... Why don't you add the intl number to your error when checking in. Going on 6 hrs looking for a way to checkin. #cancun,Southwest,negative
681455166,.@SouthwestAir  I finally hung up after 2 hours and was not able to get the flight I needed. #stuckintampa __σ_,Southwest,negative
681455167,@SouthwestAir My wife needs help. She is stranded in Chicago and can't get out until Monday. They won't find her bag because volume too high,Southwest,negative
681455168,@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,Southwest,negative
681455169,@SouthwestAir I'm here @ChicagoMidway airport.  I've waited 3 hours for my bag. No one knows shit. Mgmt knows nothing.  #Very mad customer,Southwest,negative
681455170,@SouthwestAir how you gonna Cancelled Flight my flight but run flights at the exact same time? Cmon fam,Southwest,negative
681455171,@SouthwestAir Thank you ^AH. Still wish someone picked up the phone - 3hrs- dead phone. Taking your tweet as a refund confirmation.,Southwest,negative
681455172,@SouthwestAir The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/c9p2ioSphM,Southwest,neutral
681455173,@SouthwestAir had to Cancelled Flight my flight because my Cavalli calves was interfering with the onboard equipment.,Southwest,negative
681455174,@SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.,Southwest,positive
681455175,@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,Southwest,negative
681455177,@SouthwestAir Conf #8Q6MFD Finally got through &amp; told the flight was completely booked.  That would have been better info than advise 2 call,Southwest,negative
681455178,@SouthwestAir lost bag on flight to Vegas. Now to El Paso. Going to Dallas love. Gate attendant said see if can coordinate to get it to Love,Southwest,negative
681455179,@SouthwestAir breaking my heart at BWI 9 hrs @business,Southwest,negative
681455180,"@SouthwestAir Officially a customer support game of wills... 2hr30 on hold... Who's the loser here? Oh yeah, that's me.",Southwest,negative
681455181,"@SouthwestAir  also, gave up after 1 hr 32 minutes on hold. Maybe put a few more people on it?",Southwest,negative
681455182,@SouthwestAir 3 + hrs w/out bags being returned to us after flight 2464 Cancelled Flightled. Maybe put a couple people on it?,Southwest,negative
681455183,@SouthwestAir I had to switch airlines and eat the difference (which was not insubstantial) and Cancelled Flight all plans for sat &amp; sun :(,Southwest,negative
681455184,@SouthwestAir Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter,Southwest,positive
681455185,@SouthwestAir well I'm not sure what there is you can do.  The bad experience had already been had,Southwest,negative
681455186,"@SouthwestAir is now recruiting for Fall 15, Spring 16 Internships.",Southwest,neutral
681455187,@SouthwestAir There is no way that I am getting back on a plane with your airline. I will be calling to get a refund. As I drive 17 hrs home,Southwest,negative
681455188,"@SouthwestAir AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame",Southwest,negative
681455189,@SouthwestAir replacing @vitaminwater with beer! Bravo!__β__β Cheers! ______ @Leinenkugels @DosEquis @FatTire,Southwest,positive
681455190,@SouthwestAir  reservation (FEHQNE)  21FEB15 | DCA-RSW. Want refund not credit for Cancelled Flightled flight please.,Southwest,negative
681455191,@SouthwestAir okay I understand a delay one way. But both ways? C'mon #annoyed #flights,Southwest,negative
681455193,@SouthwestAir yes. Hung up and called a different number.,Southwest,negative
681455197,@SouthwestAir Worst customer service ever. You Cancelled Flightled my connecting flight to NY hours ago &amp; didn't tell me. Now I'm stuck in Tampa.,Southwest,negative
681455198,@SouthwestAir i like to see if i can change flight plz help thx,Southwest,neutral
681455199,@SouthwestAir are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX? I been waiting on phone to ur office for 40 min.,Southwest,negative
681455200,@SouthwestAir you Cancelled Flightled my flight to EWR. Flt 3076. U also Cancelled Flightled flights to LGA. Yet @united is flying on time to both. WTH??,Southwest,negative
681455201,@SouthwestAir why are you literally the worst?,Southwest,negative
681455203,"@SouthwestAir change your hold music, going on hour 3 and i'm about to loose it",Southwest,negative
681455204,@SouthwestAir please please please answer the phone. . .,Southwest,negative
681455205,@SouthwestAir did anyone come into work today? u should have all the pilots and flight attendants answer phones if no one is flying,Southwest,negative
681455206,@SouthwestAir - holding us hostage for about an hour with no updates if they are taking us to NY or not. What's going @southwestair,Southwest,negative
681455207,"@SouthwestAir I always brag about ur service, but very disappointed today. Apparently I'll be sleeping on floor of Dallas airport tonight __β_",Southwest,negative
681455208,@SouthwestAir the ball has been dropped. My snowboard will not be making it to my destination. #totalfail #letdown,Southwest,negative
681455209,"@SouthwestAir you are failing! Diverted, stuck and no communication! Make a decision and let us go!!!! __σ___σ flight #4229",Southwest,negative
681455210,"@SouthwestAir I have sent the DM, should I continue to wait on hold with a rep, or will you be servicing me here?",Southwest,negative
681455211,"@SouthwestAir I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!",Southwest,positive
681455214,@SouthwestAir can you please DM me who I can speak with regarding my receipts and who I can email a presidential level complaint,Southwest,negative
681455215,@SouthwestAir IND website says contact airline for flight 899 tomorrow to ATL. On hold for over an hour. Can you give me any more info?,Southwest,negative
681455217,@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.,Southwest,negative
681455218,@SouthwestAir officially on hold for 2 hours!,Southwest,negative
681455220,@SouthwestAir flight to PHL from FLL Cancelled Flighted 2/21 no flight available until 2/24 done with SW. They are a pain to deal with,Southwest,negative
681455221,@SouthwestAir we were rebooked on the 5:05 out of MDW.  Some drink coupons could help!,Southwest,negative
681455222,"@SouthwestAir Booked 6mos early, paid for Early check in, was ASSIGNED boarding #, here 3hrs early and you deleted me in error?! #LAS2BUF",Southwest,negative
681455223,"@SouthwestAir I know where that is! Alas I live far, far away now. #Books",Southwest,neutral
681455224,@SouthwestAir flight to PHL from FLL Cancelled Flighted 2/21 no flight available until 2/24 done with SW.,Southwest,negative
681455225,@SouthwestAir could you add me to that list? Been on hold for an hour 15,Southwest,negative
681455226,@SouthwestAir My flight to KC has been Cancelled Flighted and the next available isn't till Tuesday?! What am I supposed to do for 3 nights?????,Southwest,negative
681455227,@SouthwestAir has the absolute worst customer service when trying to reach them by phone.,Southwest,negative
681455228,@SouthwestAir on hold for 45 mins. Anyone hv a connection at SW or at another airline to get from CHI n Columbus to EWR in am?,Southwest,negative
